time,altitude_ft,vc_kts,roll_deg,pitch_deg,yaw_deg,lat_deg,lon_deg
5.950000000000085,3.3222297390439697,0.0,7.161125329600226e-09,0.09002717099399164,359.999997509536,-1.3261401299490612e-07,2.5812790106739947e-12
5.958333333333419,3.3222297423146117,0.0,7.257135713439314e-09,0.09002717098959995,359.9999975095362,-1.3261401304046638e-07,2.5812889716948044e-12
5.966666666666753,3.3222297390439697,0.0,7.353274123584915e-09,0.09002717097633212,359.99999750953634,-1.3261401299106406e-07,2.5813088937364246e-12
5.975000000000087,3.3222297390439697,0.0,7.449525307705074e-09,0.09002717092690514,359.99999750953646,-1.326140130213181e-07,2.58132383526764e-12
5.98333333333342,3.3222297390439697,0.0,7.545904773305301e-09,0.09002717096571715,359.9999975095366,-1.3261401302010498e-07,2.58133379628845e-12
5.991666666666754,3.3222297390439697,0.0,7.642406433663163e-09,0.09002717095713322,359.9999975095368,-1.326140130037751e-07,2.581348737819665e-12
6.000000000000088,3.3222297390439697,0.0,7.739031744986376e-09,0.09002717091171594,359.9999975095369,-1.3261401300417939e-07,2.5813686598612853e-12
6.008333333333422,3.3222297390439697,0.0,7.835774722620082e-09,0.09002717084671033,359.9999975095371,-1.3261401298434796e-07,2.581378620882095e-12
6.016666666666755,3.3222297390439697,0.0,7.932639300852813e-09,0.09002717074967403,359.99999750953725,-1.3261401297152987e-07,2.5813985429237153e-12
6.025000000000089,3.3222297390439697,0.0,8.02962256736917e-09,0.09002717063296989,359.99999750953737,-1.3261401294836362e-07,2.5814085039445254e-12
6.033333333333423,3.3222297390439697,0.0,8.126719011914645e-09,0.09002717049239004,359.99999750953754,-1.326140129262467e-07,2.5814234454757406e-12
6.041666666666757,3.3222297357733255,0.0,8.223931223253891e-09,0.09002717033424783,359.9999975095377,-1.3261401289866282e-07,2.581433406496551e-12
6.05000000000009,3.3222297357733255,0.0,8.321258219998069e-09,0.09002717015817437,359.9999975095378,-1.3261401287012594e-07,2.5814483480277663e-12
6.058333333333424,3.3222297390439697,0.0,8.4187192291148e-09,0.09002717031386816,359.99999750953543,-1.3261401299949582e-07,2.5814632895589806e-12
6.066666666666758,3.3222297390439697,0.0,8.516240784552479e-09,0.09002717073087158,359.999997509535,-1.3261401300581617e-07,2.581478231090196e-12
6.075000000000092,3.3222297390439697,0.0,8.613898921945983e-09,0.09002717085722692,359.9999975095353,-1.3261401296654635e-07,2.5814931726214106e-12
6.083333333333425,3.3222297390439697,0.0,8.711642176446367e-09,0.09002717082291697,359.9999975095356,-1.3261401299483055e-07,2.581503133642221e-12
6.091666666666759,3.3222297390439697,0.0,8.809525272693565e-09,0.09002717074980181,359.9999975095357,-1.3261401295589141e-07,2.581513094663031e-12
6.100000000000093,3.3222297390439697,0.0,8.90749297303315e-09,0.09002717061023273,359.9999975095359,-1.3261401294861508e-07,2.581533016704651e-12
6.108333333333427,3.3222297390439697,0.0,9.005598038941285e-09,0.09002717045332398,359.999997509536,-1.3261401291276018e-07,2.5815479582358662e-12
6.11666666666676,3.3222297423146117,0.0,9.103790288349812e-09,0.09002717026438137,359.9999975095362,-1.3261401288799545e-07,2.5815628997670806e-12
6.125000000000094,3.3222297423146117,0.0,9.202118127641818e-09,0.09002717006274587,359.99999750953634,-1.3261401285142546e-07,2.5815728607878907e-12
6.133333333333428,3.3222297423146117,0.0,9.300518989086699e-09,0.09002716987617738,359.99999750953646,-1.3261401283311457e-07,2.581587802319106e-12
6.141666666666762,3.3222297423146117,0.0,9.399036456543767e-09,0.09002716980324776,359.9999975095366,-1.3261401284338686e-07,2.5815977633399156e-12
6.150000000000095,3.3222297423146117,0.0,9.497634189277664e-09,0.09002716983744963,359.9999975095368,-1.326140128474669e-07,2.581612704871131e-12
6.158333333333429,3.3222297423146117,0.0,9.596345503280926e-09,0.09002716995681166,359.9999975095369,-1.3261401288041096e-07,2.581627646402346e-12
6.166666666666763,3.3222297390439697,0.0,9.695138243379435e-09,0.09002717016778722,359.9999975095371,-1.3261401291595683e-07,2.5816475684439666e-12
6.175000000000097,3.3222297423146117,0.0,9.7940471452469e-09,0.0900271704529691,359.99999750953725,-1.3261401296947388e-07,2.581662509975181e-12
6.18333333333343,3.3222297390439697,0.0,9.893052916870286e-09,0.0900271707778928,359.99999750953737,-1.3261401301449945e-07,2.5816724709959915e-12
6.191666666666764,3.3222297390439697,0.0,9.992172574411406e-09,0.09002717107303444,359.99999750953754,-1.3261401305261334e-07,2.5816874125272067e-12
6.200000000000098,3.3222297390439697,0.0,1.009138824795136e-08,0.09002717139701491,359.9999975095377,-1.3261401312294765e-07,2.581702354058422e-12
6.208333333333432,3.3222297390439697,0.0,1.0190731044817672e-08,0.09002717167128405,359.9999975095378,-1.3261401312980695e-07,2.581717295589637e-12
6.216666666666765,3.3222297423146117,0.0,1.0290170175132055e-08,0.09002717186441142,359.99999750953805,-1.3261401317764072e-07,2.5817322371208514e-12
6.225000000000099,3.3222297390439697,0.0,1.0389730536190701e-08,0.09002717202144978,359.9999975095382,-1.326140131838543e-07,2.581747178652067e-12
6.233333333333433,3.3222297390439697,0.0,1.0489376016096177e-08,0.09002717214764058,359.99999750953833,-1.3261401321911577e-07,2.581762120183282e-12
6.241666666666767,3.3222297390439697,0.0,1.0589140304645157e-08,0.09002717232574199,359.9999975095385,-1.3261401325276876e-07,2.5817820422249024e-12
6.2500000000001,3.3222297390439697,0.0,1.068900897129674e-08,0.09002717245148897,359.9999975095387,-1.3261401324795478e-07,2.581796983756117e-12
6.258333333333434,3.3222297390439697,0.0,1.0788991377085579e-08,0.09002717251719408,359.99999750953884,-1.3261401327049629e-07,2.5818119252873324e-12
6.266666666666768,3.3222297390439697,0.0,1.0889078541974634e-08,0.09002717255411588,359.99999750953896,-1.3261401326273963e-07,2.581826866818547e-12
6.275000000000102,3.3222297390439697,0.0,1.0989278596984064e-08,0.09002717254372121,359.9999975095391,-1.326140132650352e-07,2.5818368278393577e-12
6.283333333333435,3.3222297390439697,0.0,1.1089582515033208e-08,0.09002717250452097,359.9999975095393,-1.3261401325234003e-07,2.5818467888601674e-12
6.291666666666769,3.3222297390439697,0.0,1.1189996393931712e-08,0.09002717243074239,359.9999975095394,-1.3261401324109492e-07,2.5818667109017876e-12
6.300000000000103,3.3222297423146117,0.0,1.1290512764958077e-08,0.09002717233168546,359.99999750953964,-1.3261401322198404e-07,2.5818816524330024e-12
6.308333333333437,3.3222297390439697,0.0,1.1391145596851138e-08,0.09002717220694943,359.9999975095398,-1.32614013201518e-07,2.5818916134538125e-12
6.31666666666677,3.3222297423146117,0.0,1.1491867522373505e-08,0.09002717209430978,359.9999975095399,-1.3261401319140985e-07,2.5819015744746222e-12
6.325000000000104,3.3222297423146117,0.0,1.1592702374220542e-08,0.09002717205298848,359.9999975095401,-1.3261401319805956e-07,2.5819165160058374e-12
6.333333333333438,3.3222297423146117,0.0,1.1693623446603709e-08,0.09002717202280945,359.99999750954026,-1.3261401317623576e-07,2.5819314575370526e-12
6.341666666666772,3.3222297423146117,0.0,1.1794646587596259e-08,0.09002717207580267,359.9999975095404,-1.3261401322432346e-07,2.5819414185578623e-12
6.350000000000105,3.3222297390439697,0.0,1.1895760852858698e-08,0.09002717224059009,359.99999750954055,-1.3261401323516895e-07,2.581961340599483e-12
6.358333333333439,3.3222297423146117,0.0,1.1996976079392718e-08,0.09002717246761857,359.9999975095407,-1.326140132921474e-07,2.5819812626411027e-12
6.366666666666773,3.3222297390439697,0.0,1.2098297153804165e-08,0.09002717274892082,359.9999975095409,-1.3261401332324547e-07,2.581991223661913e-12
6.375000000000107,3.3222297423146117,0.0,1.219972288234809e-08,0.09002717299849773,359.99999750954106,-1.3261401335924832e-07,2.5820111457035327e-12
6.38333333333344,3.3222297390439697,0.0,1.2301255811212188e-08,0.09002717328566953,359.99999750954123,-1.3261401342125836e-07,2.5820211067243432e-12
6.391666666666774,3.3222297423146117,0.0,1.2402888600652243e-08,0.0900271735577567,359.99999750954134,-1.326140134396598e-07,2.5820410287659626e-12
6.400000000000108,3.3222297423146117,0.0,1.2504633110565464e-08,0.0900271738450508,359.9999975095415,-1.3261401351580174e-07,2.582055970297178e-12
6.408333333333442,3.3222297423146117,0.0,1.260647499709256e-08,0.09002717412643302,359.9999975095417,-1.3261401352699676e-07,2.5820709118283934e-12
6.416666666666775,3.3222297390439697,0.0,1.2708413834182638e-08,0.09002717444609706,359.9999975095418,-1.3261401362356828e-07,2.5820858533596086e-12
6.425000000000109,3.3222297390439697,0.0,1.281044903416341e-08,0.09002717485404467,359.999997509542,-1.3261401366571003e-07,2.5821007948908238e-12
6.433333333333443,3.3222297390439697,0.0,1.2912598960152247e-08,0.09002717525861838,359.9999975095422,-1.3261401374257101e-07,2.582115736422039e-12
6.441666666666777,3.3222297423146117,0.0,1.3014859143631492e-08,0.09002717560412671,359.9999975095423,-1.3261401376625151e-07,2.5821306779532533e-12
6.45000000000011,3.3222297357733255,0.0,1.3117231984407184e-08,0.09002717586609833,359.9999975095425,-1.3261401381979445e-07,2.5821456194844693e-12
6.458333333333444,3.3222297390439697,0.0,1.3219699303521585e-08,0.09002717611401265,359.99999750954265,-1.3261401385277408e-07,2.5821555805052786e-12
6.466666666666778,3.3222297423146117,0.0,1.3322280835971834e-08,0.0900271767326309,359.9999975095417,-1.3261401407359107e-07,2.5821705220364938e-12
6.4750000000001116,3.3222297390439697,0.0,1.3424952775469184e-08,0.09002717722517624,359.9999975095416,-1.3261401395522591e-07,2.5821854635677094e-12
6.483333333333445,3.3222297390439697,0.0,1.3527734987682907e-08,0.09002717747057995,359.9999975095418,-1.3261401412429231e-07,2.582205385609329e-12
6.491666666666779,3.3222297423146117,0.0,1.3630609070413079e-08,0.09002717782532581,359.999997509542,-1.3261401410867462e-07,2.582220327140544e-12
6.500000000000113,3.3222297423146117,0.0,1.3733613146564394e-08,0.09002717803508017,359.9999975095422,-1.326140141639457e-07,2.5822302881613537e-12
6.5083333333334465,3.3222297423146117,0.0,1.3836697804758386e-08,0.0900271782402839,359.9999975095423,-1.3261401418865742e-07,2.5822402491821638e-12
6.51666666666678,3.3222297423146117,0.0,1.3939893244885775e-08,0.0900271785001494,359.9999975095425,-1.326140142578251e-07,2.582260171223784e-12
6.525000000000114,3.3222297423146117,0.0,1.404317437117352e-08,0.09002717883532489,359.9999975095427,-1.3261401430210017e-07,2.582275112754999e-12
6.533333333333448,3.3222297390439697,0.0,1.4146567163745337e-08,0.09002717921542648,359.9999975095428,-1.326140143775653e-07,2.5822900542862144e-12
6.5416666666667815,3.3222297390439697,0.0,1.4250050902800149e-08,0.09002717965834164,359.999997509543,-1.3261401444629803e-07,2.5823049958174296e-12
6.550000000000115,3.3222297390439697,0.0,1.435365613490085e-08,0.09002718011330552,359.99999750954316,-1.3261401451662175e-07,2.58232491785905e-12
6.558333333333449,3.3222297390439697,0.0,1.445736909431442e-08,0.09002718049389909,359.9999975095433,-1.3261401455436233e-07,2.5823398593902646e-12
6.566666666666783,3.3222297423146117,0.0,1.4561198811620694e-08,0.09002718079541197,359.99999750954345,-1.326140146084399e-07,2.5823548009214793e-12
6.5750000000001165,3.3222297390439697,0.0,1.4665135096769972e-08,0.09002718104228678,359.9999975095437,-1.3261401463455314e-07,2.582369742452695e-12
6.58333333333345,3.3222297390439697,0.0,1.476917288741504e-08,0.09002718125454508,359.9999975095438,-1.3261401467892655e-07,2.58238468398391e-12
6.591666666666784,3.3222297390439697,0.0,1.4873317793476229e-08,0.0900271815067392,359.99999750954396,-1.3261401472623668e-07,2.5823996255151253e-12
6.600000000000118,3.3222297390439697,0.0,1.497758122687707e-08,0.09002718170096523,359.99999750954413,-1.3261401473037716e-07,2.582419547556745e-12
